Reported Date,Total Dead and Missing,Location Coordinates
"December 05, 2017",3,"14.053676000000, 31.797583100000"
"December 04, 2017",3,"35.317984016666, -6.323177650000"
"December 04, 2017",1,"36.684664094550, -3.862161322656"
"December 04, 2017",3,"33.134302145824, 51.569516707031"
"December 04, 2017",1,"36.159616714092, 0.134644935938"
"December 03, 2017",10,"36.113614392446, 36.248016357422"
"December 03, 2017",3,"35.876390459221, -5.811981643750"
"December 03, 2017",1,"31.695436100000, -110.418808600000"
"December 03, 2017",1,"31.855573200000, -111.320524300000"
"December 03, 2017",2,"22.609863280000, 29.200423170000"
"December 03, 2017",1,"20.488650070090, -100.800033950970"
"December 02, 2017",2,"26.488741000000, 20.463043000000"
"December 02, 2017",3,"15.534667970000, 24.297353380000"
"December 01, 2017",10,"14.106445310000, 29.051517840000"
"December 01, 2017",2,"23.920992000000, 14.103058000000"
"November 30, 2017",2,"24.239099400834, 13.450413747070"
"November 30, 2017",28,"35.928564408919, -5.893536298438"
"November 30, 2017",1,"32.575382802031, -116.635383545510"
"November 30, 2017",14,"14.053676000000, 31.797583100000"
"November 30, 2017",3,"12.449522100000, 32.781101600000"
"November 30, 2017",2,"13.853759770000, 28.464013180000"
"November 29, 2017",4,"35.970153678605, -5.603076408984"
"November 29, 2017",1,"31.805409100000, -111.617671300000"
"November 29, 2017",1,"27.240319400000, -98.204450400000"
"November 29, 2017",1,"33.581839400000, 48.398818600000"
"November 28, 2017",1,"27.352603300000, 62.344781500000"
"November 28, 2017",1,"36.082470985786, -6.026000976563"
"November 28, 2017",4,"40.937607000000, 24.412866000000"
"November 28, 2017",1,"17.472665000000, -91.425051000000"
"November 28, 2017",1,"31.882441400000, -111.396185700000"
"November 27, 2017",1,"35.290387494344, -2.926591903613"
"November 27, 2017",1,"33.293735437905, -116.030224075840"
"November 27, 2017",2,"2.391236200000, 6.370292800000"
"November 27, 2017",1,"27.352603300000, 62.344781500000"
"November 26, 2017",2,"14.268665800000, 27.550779000000"
"November 26, 2017",1,"-17.467686100000, 14.716677000000"
"November 26, 2017",1,"-1.519660300000, 12.371427700000"
"November 26, 2017",3,"14.238281250000, 24.557428430000"
"November 25, 2017",31,"32.801959442053, 13.720786873047"
"November 25, 2017",1,"35.988768038194, -5.611316155078"
"November 25, 2017",1,"36.178832465467, -5.909786224365"
"November 25, 2017",6,"35.850559281577, -5.679503544922"
"November 25, 2017",1,"39.117926486658, 26.584397197559"
"November 25, 2017",3,"13.129562500000, 101.843556800000"
"November 25, 2017",1,"28.675112400000, 57.737156900000"
"November 24, 2017",1,"28.675112400000, 57.737156900000"
"November 24, 2017",1,"36.198825876138, 0.218307777344"
"November 24, 2017",1,"32.179197800000, -112.947334100000"
"November 24, 2017",20,"20.140259400000, 30.214647000000"
"November 24, 2017",2,"12.449522100000, 32.781101600000"
"November 23, 2017",21,"34.060179168559, 13.059502362500"
"November 23, 2017",1,"36.059764585990, 0.090699623438"
"November 23, 2017",3,"34.220067000000, 45.629790000000"
"November 23, 2017",1,"29.945985000000, 61.913843000000"
"November 22, 2017",1,"41.244376100000, 26.135943100000"
"November 22, 2017",6,"34.405333936080, 13.982353925000"
"November 22, 2017",3,"19.693913800000, -71.315631500000"
"November 22, 2017",1,"36.055323767952, 0.076966713281"
"November 22, 2017",1,"7.986535000000, 16.974168900000"
"November 22, 2017",1,"-8.002889200000, 12.639231600000"
"November 22, 2017",3,"12.919921880000, 24.537441720000"
"November 21, 2017",1,"45.152321827345, 19.133105568750"
"November 21, 2017",1,"14.062500000000, 25.195311080000"
"November 21, 2017",1,"15.578613280000, 25.215191680000"
"November 20, 2017",2,"14.677734380000, 24.956491290000"
"November 19, 2017",4,"35.904917419285, -5.291584069312"
"November 19, 2017",5,"32.831945758514, -117.288437837700"
"November 19, 2017",1,"32.694220045164, -115.465535807870"
"November 18, 2017",5,"26.156055800000, 63.014757800000"
"November 18, 2017",20,"14.053676000000, 31.797583100000"
"November 18, 2017",3,"21.856858600000, 23.311238900000"
"November 18, 2017",1,"22.741699220000, 29.277115800000"
"November 17, 2017",1,"36.479843444819, 36.551897838281"
"November 17, 2017",1,"36.101939856583, 0.057740639063"
"November 17, 2017",1,"31.904501800000, -110.419927800000"
"November 17, 2017",3,"34.008439500000, 17.701452500000"
"November 16, 2017",1,"32.811542676207, 12.897253417969"
"November 16, 2017",1,"31.965863000000, -110.245072000000"
"November 16, 2017",1,"7.986535000000, 16.974168900000"
"November 16, 2017",2,"15.055741500000, 12.134845700000"
"November 16, 2017",1,"13.191338300000, 32.887209400000"
"November 15, 2017",15,"26.005743000000, 63.056980700000"
"November 15, 2017",1,"32.776457961447, -116.026452338870"
"November 15, 2017",5,"32.899829300000, 24.088938000000"
"November 15, 2017",2,"14.053676000000, 31.797583100000"
"November 15, 2017",1,"-4.305154200000, 11.164921900000"
"November 15, 2017",2,"-0.023320800000, 14.024647300000"
"November 15, 2017",2,"-0.027986700000, 16.263980700000"
"November 14, 2017",2,"17.832044100000, -93.391810600000"
"November 14, 2017",1,"19.067714400000, -98.187811600000"
"November 14, 2017",3,"14.053676000000, 31.797583100000"
"November 14, 2017",2,"12.449522100000, 32.781101600000"
"November 14, 2017",1,"37.329286100000, 19.104038900000"
"November 13, 2017",2,"17.514978700000, -91.988387200000"
"November 13, 2017",1,"23.249414800000, -106.411142500000"
"November 13, 2017",1,"2.125385400000, 13.511596300000"
"November 13, 2017",2,"21.665039060000, 27.887942670000"
"November 12, 2017",2,"12.616764381031, -86.678733699219"
"November 12, 2017",2,"32.821929803103, 12.898626708984"
"November 12, 2017",1,"-1.519660300000, 12.371427700000"
"November 12, 2017",1,"14.429023600000, 27.036540600000"
"November 12, 2017",3,"22.609863280000, 29.200423170000"
"November 12, 2017",1,"29.485008900000, 57.643904800000"
"November 11, 2017",1,"29.104381300000, 53.045893000000"
"November 11, 2017",1,"28.762073900000, 51.515007700000"
"November 11, 2017",1,"39.343995090707, 26.383975862793"
"November 11, 2017",1,"26.234772644307, -98.580264224268"
"November 11, 2017",1,"39.328328251178, 26.428951143555"
"November 11, 2017",1,"32.768947900000, 9.309564800000"
"November 10, 2017",2,"36.540551558948, 36.584856822656"
"November 10, 2017",1,"35.840018800000, 50.939090600000"
"November 09, 2017",1,"41.039322102826, 26.330938837939"
"November 09, 2017",1,"26.143301175123, -98.330944598395"
"November 09, 2017",2,"35.777154148825, -5.789837326123"
"November 09, 2017",1,"39.350632522991, 26.376079439453"
"November 09, 2017",1,"32.190352400000, -112.914147600000"
"November 09, 2017",1,"15.534667970000, 24.297353380000"
"November 08, 2017",1,"20.086790900000, 32.119424200000"
"November 08, 2017",1,"36.403962900000, 15.458133200000"
"November 08, 2017",2,"13.853759770000, 28.464013180000"
"November 08, 2017",2,"14.106445310000, 29.051517840000"
"November 07, 2017",1,"35.875277696775, -5.696625198438"
"November 07, 2017",1,"33.229176960000, 14.101544910000"
"November 07, 2017",5,"12.919921880000, 24.537441720000"
"November 07, 2017",2,"14.238281250000, 24.557428430000"
"November 06, 2017",34,"34.341859153473, 13.828545331250"
"November 06, 2017",1,"39.343198556470, 26.375392793945"
"November 06, 2017",1,"26.212256000000, -98.421393200000"
"November 06, 2017",1,"32.737316100000, -115.164882500000"
"November 06, 2017",4,"32.899829300000, 24.088938000000"
"November 06, 2017",3,"5.525810700000, 22.788820900000"
"November 05, 2017",1,"27.597622627217, -99.537279477216"
"November 05, 2017",1,"27.201200000000, 60.686581700000"
"November 04, 2017",1,"35.778176000000, -5.827966600000"
"November 04, 2017",5,"14.062500000000, 25.195311080000"
"November 04, 2017",1,"15.578613280000, 25.215191680000"
"November 03, 2017",10,"37.031187012469, 27.126068793164"
"November 03, 2017",76,"34.000148459845, 13.053526312500"
"November 03, 2017",14,"34.078380455797, 13.081475018750"
"November 03, 2017",1,"32.117359800000, -113.190520300000"
"November 02, 2017",6,"-12.626542185194, 45.063276784375"
"November 02, 2017",3,"20.140259400000, 30.214647000000"
"November 01, 2017",8,"33.690138498642, 12.661743164062"
"November 01, 2017",1,"46.484368743783, 11.341695839148"
"November 01, 2017",1,"27.152473267425, -98.213522596289"
"October 31, 2017",4,"21.239646011184, 92.028997869531"
"October 31, 2017",1,"28.045125339503, -14.351981153442"
"October 31, 2017",3,"20.140259400000, 30.214647000000"
"October 30, 2017",2,"36.076415421565, 0.045381019922"
"October 30, 2017",3,"20.827424385757, 92.277615941064"
"October 30, 2017",1,"46.125889800191, 13.202502908057"
"October 30, 2017",1,"32.179197800000, -112.947334100000"
"October 30, 2017",2,"7.986535000000, 16.974168900000"
"October 30, 2017",2,"21.856858600000, 23.311238900000"
"October 30, 2017",5,"21.665039060000, 27.887942670000"
"October 30, 2017",3,"22.741699220000, 29.277115800000"
"October 30, 2017",5,"14.677734380000, 24.956491290000"
"October 29, 2017",5,"35.839661046921, -5.787262405469"
"October 29, 2017",2,"-8.002889200000, 12.639231600000"
"October 29, 2017",1,"20.086790900000, 32.119424200000"
"October 28, 2017",6,"25.773925780000, 18.948180500000"
"October 28, 2017",1,"32.768947900000, 9.309564800000"
"October 28, 2017",2,"20.335552654920, -78.685347496875"
"October 27, 2017",1,"32.665566240836, -115.550772584910"
"October 26, 2017",1,"35.291156590870, -2.927625956006"
"October 26, 2017",4,"32.717285160000, 21.851620760000"
"October 25, 2017",1,"36.858546875103, 40.080746636523"
"October 25, 2017",1,"29.989149250000, -22.225581760000"
"October 25, 2017",3,"-4.197462700000, 14.487428400000"
"October 24, 2017",1,"27.218799736744, -97.794112418555"
"October 24, 2017",1,"24.981536870000, 30.664494070000"
"October 24, 2017",4,"13.626142400000, 21.935449900000"
"October 24, 2017",4,"13.081790300000, 19.004818100000"
"October 24, 2017",3,"27.839355470000, 18.365278460000"
"October 23, 2017",8,"26.621516700000, -98.748116700000"
"October 23, 2017",3,"-8.002889200000, 12.639231600000"
"October 23, 2017",10,"14.053676000000, 31.797583100000"
"October 23, 2017",8,"14.053676000000, 31.797583100000"
"October 23, 2017",2,"8.085411953000, 17.022760830000"
"October 23, 2017",4,"25.773925780000, 29.621519570000"
"October 23, 2017",2,"14.106445310000, 29.051517840000"
"October 23, 2017",7,"15.534667970000, 24.297353380000"
"October 23, 2017",3,"22.609863280000, 29.200423170000"
"October 22, 2017",8,"32.679837405805, 14.299608421484"
"October 22, 2017",1,"35.282888789154, -2.913308348535"
"October 22, 2017",1,"18.340314341796, -67.258700630225"
"October 22, 2017",1,"26.185058635351, -102.684619937500"
"October 22, 2017",2,"20.140259400000, 30.214647000000"
"October 22, 2017",2,"13.685997000000, 32.737298700000"
"October 22, 2017",3,"-0.027986700000, 16.263980700000"
"October 22, 2017",2,"-0.027986700000, 16.263980700000"
"October 22, 2017",1,"8.591956100000, 12.002179400000"
"October 22, 2017",6,"13.853759770000, 28.464013180000"
"October 22, 2017",1,"35.286041628488, -2.901978697656"
"October 21, 2017",6,"35.514650438339, -5.988293378516"
"October 21, 2017",3,"7.986535000000, 16.974168900000"
"October 21, 2017",2,"7.986535000000, 16.974168900000"
"October 21, 2017",1,"36.506691600000, 15.139950330000"
"October 21, 2017",1,"21.856858600000, 23.311238900000"
"October 21, 2017",1,"-1.519660300000, 12.371427700000"
"October 21, 2017",1,"24.916992190000, 29.430328420000"
"October 20, 2017",1,"28.608024008241, -100.444028174620"
"October 20, 2017",1,"31.836883100000, -111.322463400000"
"October 20, 2017",1,"31.967683100000, -113.013308300000"
"October 20, 2017",1,"14.053676000000, 31.797583100000"
"October 20, 2017",3,"24.981536870000, 30.664494070000"
"October 20, 2017",2,"21.856858600000, 23.311238900000"
"October 20, 2017",5,"12.875976560000, 21.678486370000"
"October 19, 2017",1,"32.826545914138, 12.898626708984"
"October 19, 2017",1,"31.482611200000, -111.445179800000"
"October 19, 2017",2,"3.384247300000, 11.863333200000"
"October 19, 2017",1,"14.238281250000, 24.557428430000"
"October 19, 2017",3,"27.487792970000, 17.529148060000"
"October 18, 2017",1,"18.126359983090, -94.470228552818"
"October 18, 2017",6,"13.533333000000, 20.566667000000"
"October 18, 2017",3,"25.312500000000, 28.623404920000"
"October 17, 2017",1,"25.114746090000, 20.828330650000"
"October 17, 2017",1,"30.438965000000, 61.805300000000"
"October 17, 2017",1,"30.165527000000, 61.831769000000"
"October 16, 2017",41,"20.762367521413, 92.350844010742"
"October 16, 2017",1,"34.594243427134, 10.653553136719"
"October 16, 2017",1,"42.418132400000, 2.873921900000"
"October 16, 2017",6,"14.429023600000, 27.036540600000"
"October 16, 2017",2,"12.919921880000, 24.537441720000"
"October 15, 2017",1,"34.277715802156, 12.123413085938"
"October 15, 2017",37,"20.183817495247, -72.641399188282"
"October 15, 2017",2,"36.003232158569, 36.369436184473"
"October 15, 2017",2,"-0.027986700000, 16.263980700000"
"October 15, 2017",7,"12.611181640000, 20.319033320000"
"October 15, 2017",15,"12.583000000000, 20.113100000000"
"October 14, 2017",1,"7.986535000000, 16.974168900000"
"October 14, 2017",1,"12.615880300000, 13.313247200000"
"October 14, 2017",3,"24.981536870000, 30.664494070000"
"October 13, 2017",28,"32.657872602092, 14.283128929297"
"October 13, 2017",1,"12.260742190000, 22.452283420000"
"October 13, 2017",1,"12.583000000000, 20.113100000000"
"October 13, 2017",1,"27.352603300000, 62.344781500000"
"October 12, 2017",1,"27.352603300000, 62.344781500000"
"October 12, 2017",1,"29.485008900000, 57.643904800000"
"October 11, 2017",4,"34.830052608625, 10.869882881250"
"October 11, 2017",1,"27.477238680755, -99.480783750757"
"October 10, 2017",1,"-22.225918768020, 29.993859147021"
"October 10, 2017",1,"18.732207000000, 15.454166000000"
"October 09, 2017",11,"-15.366579791470, 34.449139427344"
"October 08, 2017",31,"20.774733035647, 92.345774132324"
"October 08, 2017",1,"25.454966059163, -100.999726805530"
"October 08, 2017",49,"34.757813062277, 11.747713028906"
"October 08, 2017",1,"50.050562769818, 9.699000771906"
"October 08, 2017",1,"27.508614972759, -99.526001424365"
"October 08, 2017",1,"29.250130481958, -99.748059074316"
"October 08, 2017",1,"-8.002889200000, 12.639231600000"
"October 08, 2017",1,"15.578613280000, 25.215191680000"
"October 07, 2017",1,"32.163190400000, -112.998958600000"
"October 07, 2017",3,"3.384247300000, 11.863333200000"
"October 07, 2017",2,"14.062500000000, 25.195311080000"
"October 05, 2017",1,"27.352603300000, 62.344781500000"
"October 05, 2017",1,"29.458667600000, 55.671405100000"
"October 04, 2017",1,"25.413053000000, -101.024833400000"
"October 04, 2017",1,"27.205072600000, -98.156500900000"
"October 03, 2017",68,"33.435577757609, 13.213310956250"
"October 03, 2017",1,"31.827095600000, -111.360700900000"
"October 03, 2017",6,"8.294152188000, 17.152714960000"
"October 02, 2017",3,"7.986535000000, 16.974168900000"
"October 02, 2017",1,"27.201200000000, 60.686581700000"
"October 02, 2017",1,"27.201200000000, 60.686581700000"
"October 01, 2017",1,"29.016152100000, 61.449384200000"
"October 01, 2017",1,"29.485008900000, 57.643904800000"
"October 01, 2017",3,"33.175092581861, 12.476987920312"
"October 01, 2017",1,"34.399491539041, 13.623046875000"
"October 01, 2017",2,"33.890315995891, 13.117675802205"
"October 01, 2017",3,"-12.724992965047, 45.161448734888"
"October 01, 2017",1,"26.255660044694, -98.663896753564"
"September 30, 2017",1,"33.507538772679, 11.156813950781"
"September 30, 2017",2,"20.086790900000, 32.119424200000"
"September 30, 2017",1,"41.010032270000, 0.431306712000"
"September 30, 2017",6,"22.741699220000, 29.277115800000"
"September 30, 2017",1,"14.677734380000, 24.956491290000"
"September 30, 2017",1,"29.485008900000, 57.643904800000"
"September 30, 2017",6,"24.597461431330, 21.593518782441"
"September 30, 2017",6,"36.001165725027, 36.286329491357"
"September 30, 2017",1,"5.567141041715, 46.043060824219"
"September 29, 2017",1,"31.308205000000, 61.925857000000"
"September 29, 2017",4,"30.362316000000, 60.438510000000"
"September 29, 2017",3,"30.377109000000, 61.328805000000"
"September 29, 2017",1,"11.372922350072, -85.757823780287"
"September 29, 2017",1,"26.344780500000, -98.514197700000"
"September 29, 2017",2,"-2.785450200000, 15.849390900000"
"September 28, 2017",1,"36.144480100000, 29.586158100000"
"September 28, 2017",63,"21.073648581045, 92.129179612598"
"September 28, 2017",1,"14.053676000000, 31.797583100000"
"September 28, 2017",3,"-1.111321600000, 10.995639800000"
"September 28, 2017",4,"34.101562500000, 17.897809670000"
"September 27, 2017",1,"50.131333408968, 1.809367179688"
"September 27, 2017",2,"20.086790900000, 32.119424200000"
"September 26, 2017",2,"7.986535000000, 16.974168900000"
"September 26, 2017",2,"34.008439500000, 17.701452500000"
"September 26, 2017",1,"45.788895280257, 20.691360234766"
"September 26, 2017",3,"28.420650000000, 62.188709000000"
"September 25, 2017",3,"39.547074000000, 44.068778000000"
"September 25, 2017",1,"37.072423000000, 44.324348000000"
"September 25, 2017",1,"32.232132700000, -111.508372900000"
"September 25, 2017",1,"7.986535000000, 16.974168900000"
"September 25, 2017",1,"13.626142400000, 21.935449900000"
"September 24, 2017",2,"35.268594995463, -2.937238993115"
"September 24, 2017",1,"26.085072746574, -98.264421131494"
"September 23, 2017",3,"1.623398922030, 104.357575130370"
"September 23, 2017",3,"21.665039060000, 27.887942670000"
"September 22, 2017",38,"41.477695538355, 30.277028112500"
"September 22, 2017",1,"28.711853326198, -100.491968299410"
"September 22, 2017",1,"27.628113352704, -99.632855407471"
"September 22, 2017",2,"32.958984380000, 21.770021740000"
"September 22, 2017",1,"28.675112400000, 57.737156900000"
"September 21, 2017",5,"31.787021000000, 54.843835000000"
"September 21, 2017",2,"20.600632900000, -100.358912500000"
"September 21, 2017",1,"28.709030380718, -100.510207320720"
"September 21, 2017",1,"27.497009423330, -99.526331778467"
"September 20, 2017",97,"33.571206001856, 12.390651451562"
"September 20, 2017",1,"36.077673009297, 36.387718862109"
"September 20, 2017",1,"20.862339281414, 92.313856581250"
"September 20, 2017",1,"24.981536870000, 30.664494070000"
"September 20, 2017",5,"25.620117190000, 18.656979770000"
"September 19, 2017",23,"29.768349432693, 52.696308063281"
"September 19, 2017",1,"20.837211168020, 92.324994481104"
"September 19, 2017",1,"-2.785450200000, 15.849390900000"
"September 19, 2017",1,"15.534667970000, 24.297353380000"
"September 19, 2017",3,"22.609863280000, 29.200423170000"
"September 19, 2017",2,"27.927246090000, 17.675754930000"
"September 19, 2017",3,"26.235351560000, 19.901376430000"
"September 19, 2017",1,"28.675112400000, 57.737156900000"
"September 19, 2017",1,"28.675112400000, 57.737156900000"
"September 19, 2017",1,"28.675112400000, 57.737156900000"
"September 19, 2017",1,"28.675112400000, 57.737156900000"
"September 19, 2017",1,"28.675112400000, 57.737156900000"
"September 19, 2017",1,"28.675112400000, 57.737156900000"
"September 18, 2017",5,"38.543139000000, 44.605820000000"
"September 18, 2017",16,"19.591263900000, -71.398765800000"
"September 18, 2017",1,"32.737316100000, -115.164882500000"
"September 18, 2017",1,"7.986535000000, 16.974168900000"
"September 18, 2017",2,"-4.095103800000, 14.524102200000"
"September 17, 2017",2,"32.543484958242, -117.030283212660"
"September 17, 2017",1,"29.485008900000, 57.643904800000"
"September 16, 2017",1,"33.581839400000, 48.398818600000"
"September 16, 2017",1,"35.840018800000, 50.939090600000"
"September 16, 2017",1,"33.581839400000, 48.398818600000"
"September 16, 2017",1,"29.485008900000, 57.643904800000"
"September 16, 2017",1,"29.485008900000, 57.643904800000"
"September 16, 2017",1,"29.485008900000, 57.643904800000"
"September 16, 2017",1,"28.734225000000, 62.395495000000"
"September 16, 2017",1,"28.491897336385, 62.494820790499"
"September 16, 2017",1,"31.717425000000, -112.202435800000"
"September 16, 2017",1,"24.999978410000, 21.311961860000"
"September 16, 2017",1,"13.447265630000, 21.146632570000"
"September 15, 2017",3,"33.622177677794, 12.905693768750"
"September 15, 2017",1,"36.007259322816, 36.375959316797"
"September 15, 2017",3,"20.785491214666, 92.341804504395"
"September 15, 2017",1,"20.822656121625, 92.326729835596"
"September 14, 2017",1,"21.416088800000, 92.035798100000"
"September 14, 2017",1,"20.771677015671, 92.356680497559"
"September 14, 2017",4,"20.772961038826, 92.346209153564"
"September 14, 2017",1,"31.582572200000, -111.861474900000"
"September 14, 2017",6,"14.106445310000, 29.051517840000"
"September 14, 2017",4,"29.685058590000, 12.875976560000"
"September 13, 2017",7,"36.040798831235, -2.618895484766"
"September 13, 2017",1,"28.688248824840, -100.509233591300"
"September 13, 2017",9,"20.746873825329, 92.355372888916"
"September 13, 2017",1,"-1.111321600000, 10.995639800000"
"September 13, 2017",4,"13.853759770000, 28.464013180000"
"September 13, 2017",10,"38.027964000000, 44.758194000000"
"September 12, 2017",2,"36.234765272557, 36.568162971484"
"September 12, 2017",2,"20.758913089765, 92.348678095215"
"September 12, 2017",1,"27.844231476881, 60.796444981250"
"September 12, 2017",1,"32.065503700000, -112.018333600000"
"September 12, 2017",1,"32.302284200000, -113.008334800000"
"September 11, 2017",1,"32.668277655843, 14.277635765234"
"September 11, 2017",3,"35.960882647666, -5.386543984375"
"September 11, 2017",1,"26.066569682800, -108.787124356010"
"September 11, 2017",1,"31.746643900000, -111.986180900000"
"September 11, 2017",1,"21.078133567212, 92.116476670703"
"September 11, 2017",3,"24.981536870000, 30.664494070000"
"September 11, 2017",2,"5.257996800000, 14.890457500000"
"September 10, 2017",1,"7.986535000000, 16.974168900000"
"September 10, 2017",2,"24.981536870000, 30.664494070000"
"September 10, 2017",2,"-1.111321600000, 10.995639800000"
"September 10, 2017",2,"14.238281250000, 24.557428430000"
"September 09, 2017",1,"29.505086400000, -100.370276300000"
"September 09, 2017",3,"21.288134761692, 92.216491699219"
"September 09, 2017",1,"26.193316752708, -98.371555559525"
"September 09, 2017",3,"31.267089840000, 25.473343210000"
"September 09, 2017",2,"12.919921880000, 24.537441720000"
"September 08, 2017",2,"20.858008228850, 92.315573195020"
"September 08, 2017",10,"14.429023600000, 27.036540600000"
"September 08, 2017",2,"13.403320310000, 22.560836140000"
"September 08, 2017",20,"12.782592770000, 22.433958240000"
"September 07, 2017",13,"20.859451926900, 92.314714888135"
"September 07, 2017",3,"15.578613280000, 25.215191680000"
"September 07, 2017",1,"35.724841600000, 51.381653000000"
"September 07, 2017",1,"37.308851200000, 13.585752800000"
"September 06, 2017",10,"20.774422090501, 92.340087890625"
"September 06, 2017",1,"26.108368900000, -98.265030300000"
"September 06, 2017",1,"21.811976858558, 92.603464863672"
"September 06, 2017",1,"31.726359395275, -111.995662343750"
"September 06, 2017",1,"31.700991800000, -111.880972400000"
"September 06, 2017",1,"26.918705110444, -97.684494289844"
"September 06, 2017",1,"27.240319400000, -98.204450400000"
"September 05, 2017",16,"28.444092807720, 24.491067406250"
"September 05, 2017",1,"31.730421102356, -111.924591064450"
"September 05, 2017",2,"20.813300462721, 92.334022177954"
"September 04, 2017",2,"23.076980800000, -102.717537100000"
"September 04, 2017",7,"19.691849007371, 27.075546156250"
"September 04, 2017",2,"18.862229126892, 28.152206312500"
"September 04, 2017",1,"31.721686960941, -111.896785390620"
"September 04, 2017",1,"20.810398561061, 92.337242985889"
"September 04, 2017",2,"14.062500000000, 25.195311080000"
"September 03, 2017",1,"36.307198135931, 36.660166679688"
"September 02, 2017",1,"27.117794426660, -98.096328417578"
"September 02, 2017",6,"21.075260591458, 92.259020108057"
"September 02, 2017",1,"36.229226581349, 36.658800178516"
"September 02, 2017",1,"32.029870800000, -112.923186900000"
"September 01, 2017",1,"20.404515200000, -99.986529400000"
"September 01, 2017",2,"11.071787059320, -85.692614202100"
"September 01, 2017",1,"22.116939597958, -100.937144737570"
"September 01, 2017",26,"21.073578705000, 92.260650891138"
"August 31, 2017",7,"35.272098761012, -2.887285532422"
"August 31, 2017",1,"36.235872963720, 36.618974739063"
"August 31, 2017",19,"20.812498164046, 92.336339606543"
"August 31, 2017",1,"27.105878800000, -98.205839700000"
"August 31, 2017",1,"27.575069275189, -99.523392132849"
"August 31, 2017",2,"31.487075278135, 15.382627875000"
"August 30, 2017",120,"33.455393950314, 11.520502123437"
"August 30, 2017",1,"-0.641661423045, 41.277741000000"
"August 30, 2017",6,"30.214647000000, 20.140259400000"
"August 30, 2017",2,"17.701452500000, 34.008439500000"
"August 30, 2017",2,"30.141042601885, 20.155365601172"
"August 30, 2017",1,"30.126790240649, 20.148499146094"
"August 30, 2017",1,"32.664750431146, -115.568234596290"
"August 29, 2017",1,"31.760152010476, -106.468437429080"
"August 29, 2017",3,"24.888757485856, 14.525694281250"
"August 28, 2017",1,"32.168564400000, -111.892768800000"
"August 27, 2017",1,"32.394988600000, -113.076997300000"
"August 27, 2017",2,"41.177506777048, 26.219536803125"
"August 27, 2017",5,"32.656427359935, 14.274889183203"
"August 27, 2017",1,"27.352603300000, 62.344781500000"
"August 26, 2017",1,"25.589147600000, -103.485862000000"
"August 26, 2017",1,"43.548840100000, 6.986603800000"
"August 26, 2017",7,"24.789057407223, 13.954405218750"
"August 25, 2017",1,"11.715175969571, -9.982289531250"
"August 25, 2017",12,"17.063463279758, 7.970055507813"
"August 25, 2017",1,"12.313636499809, 8.701819381250"
"August 25, 2017",3,"11.918541232579, 34.172714125000"
"August 25, 2017",1,"32.641822938263, -116.175493634300"
"August 25, 2017",1,"31.317796128124, -110.924296840140"
"August 25, 2017",1,"30.196869000000, 61.386130000000"
"August 24, 2017",2,"26.085513768076, -98.264922204663"
"August 24, 2017",7,"17.089718216118, 7.981041835938"
"August 24, 2017",1,"18.612531865933, 27.053573500000"
"August 24, 2017",1,"24.669311487337, 14.393858343750"
"August 23, 2017",1,"36.006606023782, 36.373985951953"
"August 23, 2017",1,"17.009629119443, 7.982415126953"
